year,abbr,state,occtitle,totalemp,latitude,longitude
2011,TX,Texas,"Production Occupations","632,260",31.106,-97.6475
2011,TX,Texas,"Transportation and Material Moving Occupations","697,440",31.106,-97.6475
2011,UT,Utah,"Management Occupations","52,930",40.1135,-111.8535
2011,UT,Utah,"Business and Financial Operations Occupations","54,470",40.1135,-111.8535
2011,UT,Utah,"Computer and Mathematical Occupations","32,410",40.1135,-111.8535
2011,UT,Utah,"Architecture and Engineering Occupations","23,200",40.1135,-111.8535
2011,UT,Utah,"Life, Physical, and Social Science Occupations","9,790",40.1135,-111.8535
2011,UT,Utah,"Community and Social Service Occupations","15,680",40.1135,-111.8535
2011,UT,Utah,"Legal Occupations","8,380",40.1135,-111.8535
2011,UT,Utah,"Education, Training, and Library Occupations","80,050",40.1135,-111.8535
2011,UT,Utah,"Arts, Design, Entertainment, Sports, and Media Occupations","15,770",40.1135,-111.8535
2011,UT,Utah,"Healthcare Practitioners and Technical Occupations","56,850",40.1135,-111.8535
2011,UT,Utah,"Healthcare Support Occupations","28,480",40.1135,-111.8535
2011,UT,Utah,"Protective Service Occupations","23,990",40.1135,-111.8535
2011,UT,Utah,"Food Preparation and Serving Related Occupations","90,500",40.1135,-111.8535
2011,UT,Utah,"Building and Grounds Cleaning and Maintenance Occupations","36,970",40.1135,-111.8535
2011,UT,Utah,"Personal Care and Service Occupations","24,810",40.1135,-111.8535
2011,UT,Utah,"Sales and Related Occupations","131,020",40.1135,-111.8535
2011,UT,Utah,"Office and Administrative Support Occupations","212,430",40.1135,-111.8535
2011,UT,Utah,"Farming, Fishing, and Forestry Occupations","1,030",40.1135,-111.8535
2011,UT,Utah,"Construction and Extraction Occupations","66,900",40.1135,-111.8535
2011,UT,Utah,"Installation, Maintenance, and Repair Occupations","46,990",40.1135,-111.8535
2011,UT,Utah,"Production Occupations","77,940",40.1135,-111.8535
2011,UT,Utah,"Transportation and Material Moving Occupations","75,410",40.1135,-111.8535
2011,VT,Vermont,"Management Occupations","13,140",44.0407,-72.7093
2011,VT,Vermont,"Business and Financial Operations Occupations","12,370",44.0407,-72.7093
2011,VT,Vermont,"Computer and Mathematical Occupations","6,840",44.0407,-72.7093
2011,VT,Vermont,"Architecture and Engineering Occupations","5,140",44.0407,-72.7093
2011,VT,Vermont,"Life, Physical, and Social Science Occupations","3,160",44.0407,-72.7093
2011,VT,Vermont,"Community and Social Service Occupations","7,510",44.0407,-72.7093
2011,VT,Vermont,"Legal Occupations","2,080",44.0407,-72.7093
2011,VT,Vermont,"Education, Training, and Library Occupations","27,010",44.0407,-72.7093
2011,VT,Vermont,"Arts, Design, Entertainment, Sports, and Media Occupations","5,280",44.0407,-72.7093
2011,VT,Vermont,"Healthcare Practitioners and Technical Occupations","18,130",44.0407,-72.7093
2011,VT,Vermont,"Healthcare Support Occupations","6,580",44.0407,-72.7093
2011,VT,Vermont,"Protective Service Occupations","4,600",44.0407,-72.7093
2011,VT,Vermont,"Food Preparation and Serving Related Occupations","23,180",44.0407,-72.7093
2011,VT,Vermont,"Building and Grounds Cleaning and Maintenance Occupations","10,210",44.0407,-72.7093
2011,VT,Vermont,"Personal Care and Service Occupations","12,980",44.0407,-72.7093
2011,VT,Vermont,"Sales and Related Occupations","29,170",44.0407,-72.7093
2011,VT,Vermont,"Office and Administrative Support Occupations","43,060",44.0407,-72.7093
2011,VT,Vermont,"Farming, Fishing, and Forestry Occupations",940,44.0407,-72.7093
2011,VT,Vermont,"Construction and Extraction Occupations","13,530",44.0407,-72.7093
2011,VT,Vermont,"Installation, Maintenance, and Repair Occupations","11,210",44.0407,-72.7093
2011,VT,Vermont,"Production Occupations","19,380",44.0407,-72.7093
2011,VT,Vermont,"Transportation and Material Moving Occupations","15,340",44.0407,-72.7093
2011,VA,Virginia,"Management Occupations","172,450",37.768,-78.2057
2011,VA,Virginia,"Business and Financial Operations Occupations","233,400",37.768,-78.2057
2011,VA,Virginia,"Computer and Mathematical Occupations","190,030",37.768,-78.2057
2011,VA,Virginia,"Architecture and Engineering Occupations","78,970",37.768,-78.2057
2011,VA,Virginia,"Life, Physical, and Social Science Occupations","27,380",37.768,-78.2057
2011,VA,Virginia,"Community and Social Service Occupations","52,320",37.768,-78.2057
2011,VA,Virginia,"Legal Occupations","35,120",37.768,-78.2057
2011,VA,Virginia,"Education, Training, and Library Occupations","232,440",37.768,-78.2057
2011,VA,Virginia,"Arts, Design, Entertainment, Sports, and Media Occupations","49,990",37.768,-78.2057
2011,VA,Virginia,"Healthcare Practitioners and Technical Occupations","183,890",37.768,-78.2057
2011,VA,Virginia,"Healthcare Support Occupations","86,590",37.768,-78.2057
2011,VA,Virginia,"Protective Service Occupations","94,470",37.768,-78.2057
2011,VA,Virginia,"Food Preparation and Serving Related Occupations","299,810",37.768,-78.2057
2011,VA,Virginia,"Building and Grounds Cleaning and Maintenance Occupations","120,200",37.768,-78.2057
2011,VA,Virginia,"Personal Care and Service Occupations","99,280",37.768,-78.2057
2011,VA,Virginia,"Sales and Related Occupations","368,730",37.768,-78.2057
2011,VA,Virginia,"Office and Administrative Support Occupations","536,390",37.768,-78.2057
2011,VA,Virginia,"Farming, Fishing, and Forestry Occupations","5,290",37.768,-78.2057
2011,VA,Virginia,"Construction and Extraction Occupations","156,900",37.768,-78.2057
2011,VA,Virginia,"Installation, Maintenance, and Repair Occupations","141,650",37.768,-78.2057
2011,VA,Virginia,"Production Occupations","170,720",37.768,-78.2057
2011,VA,Virginia,"Transportation and Material Moving Occupations","217,330",37.768,-78.2057
2011,WA,Washington,"Management Occupations","126,950",47.3917,-121.5708
2011,WA,Washington,"Business and Financial Operations Occupations","144,970",47.3917,-121.5708
2011,WA,Washington,"Computer and Mathematical Occupations","119,420",47.3917,-121.5708
2011,WA,Washington,"Architecture and Engineering Occupations","75,310",47.3917,-121.5708
2011,WA,Washington,"Life, Physical, and Social Science Occupations","36,500",47.3917,-121.5708
2011,WA,Washington,"Community and Social Service Occupations","45,820",47.3917,-121.5708
2011,WA,Washington,"Legal Occupations","21,620",47.3917,-121.5708
2011,WA,Washington,"Education, Training, and Library Occupations","165,900",47.3917,-121.5708
2011,WA,Washington,"Arts, Design, Entertainment, Sports, and Media Occupations","41,400",47.3917,-121.5708
2011,WA,Washington,"Healthcare Practitioners and Technical Occupations","147,940",47.3917,-121.5708
2011,WA,Washington,"Healthcare Support Occupations","74,710",47.3917,-121.5708
2011,WA,Washington,"Protective Service Occupations","55,330",47.3917,-121.5708
2011,WA,Washington,"Food Preparation and Serving Related Occupations","237,670",47.3917,-121.5708
2011,WA,Washington,"Building and Grounds Cleaning and Maintenance Occupations","77,730",47.3917,-121.5708
2011,WA,Washington,"Personal Care and Service Occupations","84,170",47.3917,-121.5708
2011,WA,Washington,"Sales and Related Occupations","288,530",47.3917,-121.5708
2011,WA,Washington,"Office and Administrative Support Occupations","409,150",47.3917,-121.5708
2011,WA,Washington,"Farming, Fishing, and Forestry Occupations","15,130",47.3917,-121.5708
2011,WA,Washington,"Construction and Extraction Occupations","111,730",47.3917,-121.5708
2011,WA,Washington,"Installation, Maintenance, and Repair Occupations","108,690",47.3917,-121.5708
2011,WA,Washington,"Production Occupations","152,420",47.3917,-121.5708
2011,WA,Washington,"Transportation and Material Moving Occupations","179,570",47.3917,-121.5708
2011,WV,"West Virginia","Management Occupations","31,080",38.468,-80.9696
2011,WV,"West Virginia","Business and Financial Operations Occupations","19,280",38.468,-80.9696
2011,WV,"West Virginia","Computer and Mathematical Occupations","9,410",38.468,-80.9696
2011,WV,"West Virginia","Architecture and Engineering Occupations","8,900",38.468,-80.9696
2011,WV,"West Virginia","Life, Physical, and Social Science Occupations","5,610",38.468,-80.9696
2011,WV,"West Virginia","Community and Social Service Occupations","10,650",38.468,-80.9696
2011,WV,"West Virginia","Legal Occupations","5,500",38.468,-80.9696
2011,WV,"West Virginia","Education, Training, and Library Occupations","41,380",38.468,-80.9696
2011,WV,"West Virginia","Arts, Design, Entertainment, Sports, and Media Occupations","5,530",38.468,-80.9696
2011,WV,"West Virginia","Healthcare Practitioners and Technical Occupations","51,430",38.468,-80.9696
2011,WV,"West Virginia","Healthcare Support Occupations","24,780",38.468,-80.9696
2011,WV,"West Virginia","Protective Service Occupations","16,000",38.468,-80.9696
2011,WV,"West Virginia","Food Preparation and Serving Related Occupations","63,660",38.468,-80.9696
2011,WV,"West Virginia","Building and Grounds Cleaning and Maintenance Occupations","21,040",38.468,-80.9696
2011,WV,"West Virginia","Personal Care and Service Occupations","21,050",38.468,-80.9696
2011,WV,"West Virginia","Sales and Related Occupations","68,790",38.468,-80.9696
2011,WV,"West Virginia","Office and Administrative Support Occupations","115,160",38.468,-80.9696
2011,WV,"West Virginia","Farming, Fishing, and Forestry Occupations",880,38.468,-80.9696
2011,WV,"West Virginia","Construction and Extraction Occupations","47,970",38.468,-80.9696
2011,WV,"West Virginia","Installation, Maintenance, and Repair Occupations","35,100",38.468,-80.9696
2011,WV,"West Virginia","Production Occupations","40,310",38.468,-80.9696
2011,WV,"West Virginia","Transportation and Material Moving Occupations","56,750",38.468,-80.9696
2011,WI,Wisconsin,"Management Occupations","114,240",44.2563,-89.6385
2011,WI,Wisconsin,"Business and Financial Operations Occupations","116,900",44.2563,-89.6385
2011,WI,Wisconsin,"Computer and Mathematical Occupations","58,600",44.2563,-89.6385
2011,WI,Wisconsin,"Architecture and Engineering Occupations","43,910",44.2563,-89.6385
2011,WI,Wisconsin,"Life, Physical, and Social Science Occupations","19,580",44.2563,-89.6385
2011,WI,Wisconsin,"Community and Social Service Occupations","31,640",44.2563,-89.6385
2011,WI,Wisconsin,"Legal Occupations","12,950",44.2563,-89.6385
2011,WI,Wisconsin,"Education, Training, and Library Occupations","158,160",44.2563,-89.6385
2011,WI,Wisconsin,"Arts, Design, Entertainment, Sports, and Media Occupations","32,900",44.2563,-89.6385
2011,WI,Wisconsin,"Healthcare Practitioners and Technical Occupations","157,260",44.2563,-89.6385
2011,WI,Wisconsin,"Healthcare Support Occupations","88,580",44.2563,-89.6385
2011,WI,Wisconsin,"Protective Service Occupations","52,780",44.2563,-89.6385
2011,WI,Wisconsin,"Food Preparation and Serving Related Occupations","229,840",44.2563,-89.6385
2011,WI,Wisconsin,"Building and Grounds Cleaning and Maintenance Occupations","84,380",44.2563,-89.6385
2011,WI,Wisconsin,"Personal Care and Service Occupations","84,740",44.2563,-89.6385
2011,WI,Wisconsin,"Sales and Related Occupations","259,030",44.2563,-89.6385
2011,WI,Wisconsin,"Office and Administrative Support Occupations","415,620",44.2563,-89.6385
2011,WI,Wisconsin,"Farming, Fishing, and Forestry Occupations","4,810",44.2563,-89.6385
2011,WI,Wisconsin,"Construction and Extraction Occupations","85,740",44.2563,-89.6385
2011,WI,Wisconsin,"Installation, Maintenance, and Repair Occupations","98,420",44.2563,-89.6385
2011,WI,Wisconsin,"Production Occupations","293,190",44.2563,-89.6385
2011,WI,Wisconsin,"Transportation and Material Moving Occupations","201,900",44.2563,-89.6385
2011,WY,Wyoming,"Management Occupations","12,090",42.7475,-107.2085
2011,WY,Wyoming,"Business and Financial Operations Occupations","7,530",42.7475,-107.2085
2011,WY,Wyoming,"Computer and Mathematical Occupations","2,290",42.7475,-107.2085
2011,WY,Wyoming,"Architecture and Engineering Occupations","5,090",42.7475,-107.2085
2011,WY,Wyoming,"Life, Physical, and Social Science Occupations","4,250",42.7475,-107.2085
2011,WY,Wyoming,"Community and Social Service Occupations","4,140",42.7475,-107.2085
2011,WY,Wyoming,"Legal Occupations","1,600",42.7475,-107.2085
2011,WY,Wyoming,"Education, Training, and Library Occupations","19,240",42.7475,-107.2085
2011,WY,Wyoming,"Arts, Design, Entertainment, Sports, and Media Occupations","2,970",42.7475,-107.2085
2011,WY,Wyoming,"Healthcare Practitioners and Technical Occupations","13,280",42.7475,-107.2085
2011,WY,Wyoming,"Healthcare Support Occupations","6,070",42.7475,-107.2085
2011,WY,Wyoming,"Protective Service Occupations","6,150",42.7475,-107.2085
2011,WY,Wyoming,"Food Preparation and Serving Related Occupations","23,270",42.7475,-107.2085
2011,WY,Wyoming,"Building and Grounds Cleaning and Maintenance Occupations","11,110",42.7475,-107.2085
2011,WY,Wyoming,"Personal Care and Service Occupations","7,140",42.7475,-107.2085
2011,WY,Wyoming,"Sales and Related Occupations","22,630",42.7475,-107.2085
2011,WY,Wyoming,"Office and Administrative Support Occupations","37,610",42.7475,-107.2085
2011,WY,Wyoming,"Farming, Fishing, and Forestry Occupations",360,42.7475,-107.2085
2011,WY,Wyoming,"Construction and Extraction Occupations","33,210",42.7475,-107.2085
2011,WY,Wyoming,"Installation, Maintenance, and Repair Occupations","17,790",42.7475,-107.2085
2011,WY,Wyoming,"Production Occupations","12,300",42.7475,-107.2085
2011,WY,Wyoming,"Transportation and Material Moving Occupations","22,450",42.7475,-107.2085
2011,AL,Alabama,"Management Occupations","66,050",32.799,-86.8073
2011,AL,Alabama,"Business and Financial Operations Occupations","63,340",32.799,-86.8073
2011,AL,Alabama,"Computer and Mathematical Occupations","36,860",32.799,-86.8073
2011,AL,Alabama,"Architecture and Engineering Occupations","39,060",32.799,-86.8073
2011,AL,Alabama,"Life, Physical, and Social Science Occupations","9,120",32.799,-86.8073
2011,AL,Alabama,"Community and Social Service Occupations","16,320",32.799,-86.8073
2011,AL,Alabama,"Legal Occupations","9,350",32.799,-86.8073
2011,AL,Alabama,"Education, Training, and Library Occupations","106,630",32.799,-86.8073
2011,AL,Alabama,"Arts, Design, Entertainment, Sports, and Media Occupations","19,090",32.799,-86.8073
2011,AL,Alabama,"Healthcare Practitioners and Technical Occupations","116,460",32.799,-86.8073
2011,AL,Alabama,"Healthcare Support Occupations","49,740",32.799,-86.8073
2011,AL,Alabama,"Protective Service Occupations","44,150",32.799,-86.8073
2011,AL,Alabama,"Food Preparation and Serving Related Occupations","142,120",32.799,-86.8073
2011,AL,Alabama,"Building and Grounds Cleaning and Maintenance Occupations","52,780",32.799,-86.8073
2011,AL,Alabama,"Personal Care and Service Occupations","40,440",32.799,-86.8073
2011,AL,Alabama,"Sales and Related Occupations","210,450",32.799,-86.8073
2011,AL,Alabama,"Office and Administrative Support Occupations","292,000",32.799,-86.8073
2011,AL,Alabama,"Farming, Fishing, and Forestry Occupations","5,890",32.799,-86.8073
2011,AL,Alabama,"Construction and Extraction Occupations","78,110",32.799,-86.8073
2011,AL,Alabama,"Installation, Maintenance, and Repair Occupations","91,600",32.799,-86.8073
2011,AL,Alabama,"Production Occupations","183,160",32.799,-86.8073
2011,AL,Alabama,"Transportation and Material Moving Occupations","136,710",32.799,-86.8073
2011,AK,Alaska,"Management Occupations","18,560",61.385,-152.2683
2011,AK,Alaska,"Business and Financial Operations Occupations","11,980",61.385,-152.2683
2011,AK,Alaska,"Computer and Mathematical Occupations","5,120",61.385,-152.2683
2011,AK,Alaska,"Architecture and Engineering Occupations","8,580",61.385,-152.2683
2011,AK,Alaska,"Life, Physical, and Social Science Occupations","6,430",61.385,-152.2683
2011,AK,Alaska,"Community and Social Service Occupations","6,640",61.385,-152.2683
2011,AK,Alaska,"Legal Occupations","1,950",61.385,-152.2683
2011,AK,Alaska,"Education, Training, and Library Occupations","22,130",61.385,-152.2683
2011,AK,Alaska,"Arts, Design, Entertainment, Sports, and Media Occupations","3,380",61.385,-152.2683
2011,AK,Alaska,"Healthcare Practitioners and Technical Occupations","15,150",61.385,-152.2683
2011,AK,Alaska,"Healthcare Support Occupations","7,920",61.385,-152.2683
2011,AK,Alaska,"Protective Service Occupations","8,510",61.385,-152.2683
2011,AK,Alaska,"Food Preparation and Serving Related Occupations","24,010",61.385,-152.2683
2011,AK,Alaska,"Building and Grounds Cleaning and Maintenance Occupations","10,600",61.385,-152.2683
2011,AK,Alaska,"Personal Care and Service Occupations","10,870",61.385,-152.2683
2011,AK,Alaska,"Sales and Related Occupations","25,590",61.385,-152.2683
2011,AK,Alaska,"Office and Administrative Support Occupations","53,320",61.385,-152.2683
2011,AK,Alaska,"Farming, Fishing, and Forestry Occupations",280,61.385,-152.2683
2011,AK,Alaska,"Construction and Extraction Occupations","20,150",61.385,-152.2683
2011,AK,Alaska,"Installation, Maintenance, and Repair Occupations","14,870",61.385,-152.2683
2011,AK,Alaska,"Production Occupations","13,310",61.385,-152.2683
2011,AK,Alaska,"Transportation and Material Moving Occupations","23,810",61.385,-152.2683
2011,AZ,Arizona,"Management Occupations","128,090",33.7712,-111.3877
2011,AZ,Arizona,"Business and Financial Operations Occupations","116,000",33.7712,-111.3877
2011,AZ,Arizona,"Computer and Mathematical Occupations","66,420",33.7712,-111.3877
2011,AZ,Arizona,"Architecture and Engineering Occupations","49,400",33.7712,-111.3877
2011,AZ,Arizona,"Life, Physical, and Social Science Occupations","18,120",33.7712,-111.3877
2011,AZ,Arizona,"Community and Social Service Occupations","34,150",33.7712,-111.3877
2011,AZ,Arizona,"Legal Occupations","17,830",33.7712,-111.3877
2011,AZ,Arizona,"Education, Training, and Library Occupations","149,300",33.7712,-111.3877
2011,AZ,Arizona,"Arts, Design, Entertainment, Sports, and Media Occupations","26,480",33.7712,-111.3877
2011,AZ,Arizona,"Healthcare Practitioners and Technical Occupations","128,840",33.7712,-111.3877
2011,AZ,Arizona,"Healthcare Support Occupations","64,480",33.7712,-111.3877
2011,AZ,Arizona,"Protective Service Occupations","75,170",33.7712,-111.3877
2011,AZ,Arizona,"Food Preparation and Serving Related Occupations","220,290",33.7712,-111.3877
2011,AZ,Arizona,"Building and Grounds Cleaning and Maintenance Occupations","83,340",33.7712,-111.3877
2011,AZ,Arizona,"Personal Care and Service Occupations","69,460",33.7712,-111.3877
2011,AZ,Arizona,"Sales and Related Occupations","261,740",33.7712,-111.3877
2011,AZ,Arizona,"Office and Administrative Support Occupations","423,560",33.7712,-111.3877
2011,AZ,Arizona,"Farming, Fishing, and Forestry Occupations","11,170",33.7712,-111.3877
2011,AZ,Arizona,"Construction and Extraction Occupations","97,420",33.7712,-111.3877
2011,AZ,Arizona,"Installation, Maintenance, and Repair Occupations","95,380",33.7712,-111.3877
2011,AZ,Arizona,"Production Occupations","101,830",33.7712,-111.3877
2011,AZ,Arizona,"Transportation and Material Moving Occupations","141,710",33.7712,-111.3877
2011,AR,Arkansas,"Management Occupations","50,320",34.9513,-92.3809
2011,AR,Arkansas,"Business and Financial Operations Occupations","39,440",34.9513,-92.3809
2011,AR,Arkansas,"Computer and Mathematical Occupations","19,380",34.9513,-92.3809
2011,AR,Arkansas,"Architecture and Engineering Occupations","10,940",34.9513,-92.3809
2011,AR,Arkansas,"Life, Physical, and Social Science Occupations","5,710",34.9513,-92.3809
2011,AR,Arkansas,"Community and Social Service Occupations","14,420",34.9513,-92.3809
2011,AR,Arkansas,"Legal Occupations","6,840",34.9513,-92.3809
2011,AR,Arkansas,"Education, Training, and Library Occupations","75,220",34.9513,-92.3809
2011,AR,Arkansas,"Arts, Design, Entertainment, Sports, and Media Occupations","8,350",34.9513,-92.3809
2011,AR,Arkansas,"Healthcare Practitioners and Technical Occupations","70,960",34.9513,-92.3809
2011,AR,Arkansas,"Healthcare Support Occupations","38,100",34.9513,-92.3809
2011,AR,Arkansas,"Protective Service Occupations","23,740",34.9513,-92.3809
2011,AR,Arkansas,"Food Preparation and Serving Related Occupations","94,830",34.9513,-92.3809
2011,AR,Arkansas,"Building and Grounds Cleaning and Maintenance Occupations","34,360",34.9513,-92.3809
2011,AR,Arkansas,"Personal Care and Service Occupations","27,100",34.9513,-92.3809
2011,AR,Arkansas,"Sales and Related Occupations","115,410",34.9513,-92.3809
2011,AR,Arkansas,"Office and Administrative Support Occupations","181,080",34.9513,-92.3809
2011,AR,Arkansas,"Farming, Fishing, and Forestry Occupations","5,690",34.9513,-92.3809
2011,AR,Arkansas,"Construction and Extraction Occupations","46,740",34.9513,-92.3809
2011,AR,Arkansas,"Installation, Maintenance, and Repair Occupations","51,080",34.9513,-92.3809
2011,AR,Arkansas,"Production Occupations","115,400",34.9513,-92.3809
2011,AR,Arkansas,"Transportation and Material Moving Occupations","104,570",34.9513,-92.3809
2011,CA,California,"Management Occupations","790,280",36.17,-119.7462
2011,CA,California,"Business and Financial Operations Occupations","754,430",36.17,-119.7462
2011,CA,California,"Computer and Mathematical Occupations","447,600",36.17,-119.7462
2011,CA,California,"Architecture and Engineering Occupations","305,580",36.17,-119.7462
2011,CA,California,"Life, Physical, and Social Science Occupations","166,690",36.17,-119.7462
2011,CA,California,"Community and Social Service Occupations","207,000",36.17,-119.7462
2011,CA,California,"Legal Occupations","113,160",36.17,-119.7462
2011,CA,California,"Education, Training, and Library Occupations","902,900",36.17,-119.7462
2011,CA,California,"Arts, Design, Entertainment, Sports, and Media Occupations","274,570",36.17,-119.7462
2011,CA,California,"Healthcare Practitioners and Technical Occupations","703,190",36.17,-119.7462
2011,CA,California,"Healthcare Support Occupations","370,770",36.17,-119.7462
2011,CA,California,"Protective Service Occupations","363,020",36.17,-119.7462
2011,CA,California,"Food Preparation and Serving Related Occupations","1,246,720",36.17,-119.7462
2011,CA,California,"Building and Grounds Cleaning and Maintenance Occupations","440,000",36.17,-119.7462
2011,CA,California,"Personal Care and Service Occupations","337,720",36.17,-119.7462
2011,CA,California,"Sales and Related Occupations","1,432,730",36.17,-119.7462
2011,CA,California,"Office and Administrative Support Occupations","2,416,400",36.17,-119.7462
2011,CA,California,"Farming, Fishing, and Forestry Occupations","182,000",36.17,-119.7462
2011,CA,California,"Construction and Extraction Occupations","458,240",36.17,-119.7462
2011,CA,California,"Installation, Maintenance, and Repair Occupations","455,320",36.17,-119.7462
2011,CA,California,"Production Occupations","779,880",36.17,-119.7462
2011,CA,California,"Transportation and Material Moving Occupations","890,750",36.17,-119.7462
2011,CO,Colorado,"Management Occupations","92,990",39.0646,-105.3272
2011,CO,Colorado,"Business and Financial Operations Occupations","141,130",39.0646,-105.3272
2011,CO,Colorado,"Computer and Mathematical Occupations","88,030",39.0646,-105.3272
2011,CO,Colorado,"Architecture and Engineering Occupations","50,880",39.0646,-105.3272
2011,CO,Colorado,"Life, Physical, and Social Science Occupations","25,530",39.0646,-105.3272
2011,CO,Colorado,"Community and Social Service Occupations","29,680",39.0646,-105.3272
2011,CO,Colorado,"Legal Occupations","20,520",39.0646,-105.3272
2011,CO,Colorado,"Education, Training, and Library Occupations","131,390",39.0646,-105.3272
2011,CO,Colorado,"Arts, Design, Entertainment, Sports, and Media Occupations","37,340",39.0646,-105.3272
2011,CO,Colorado,"Healthcare Practitioners and Technical Occupations","114,970",39.0646,-105.3272
2011,CO,Colorado,"Healthcare Support Occupations","55,870",39.0646,-105.3272
2011,CO,Colorado,"Protective Service Occupations","54,440",39.0646,-105.3272
2011,CO,Colorado,"Food Preparation and Serving Related Occupations","207,680",39.0646,-105.3272
2011,CO,Colorado,"Building and Grounds Cleaning and Maintenance Occupations","72,670",39.0646,-105.3272
2011,CO,Colorado,"Personal Care and Service Occupations","59,630",39.0646,-105.3272
2011,CO,Colorado,"Sales and Related Occupations","242,480",39.0646,-105.3272
2011,CO,Colorado,"Office and Administrative Support Occupations","352,370",39.0646,-105.3272
2011,CO,Colorado,"Farming, Fishing, and Forestry Occupations","3,270",39.0646,-105.3272
2011,CO,Colorado,"Construction and Extraction Occupations","103,900",39.0646,-105.3272
2011,CO,Colorado,"Installation, Maintenance, and Repair Occupations","83,520",39.0646,-105.3272
2011,CO,Colorado,"Production Occupations","92,740",39.0646,-105.3272
2011,CO,Colorado,"Transportation and Material Moving Occupations","118,010",39.0646,-105.3272
2011,CT,Connecticut,"Management Occupations","108,530",41.5834,-72.7622
2011,CT,Connecticut,"Business and Financial Operations Occupations","82,090",41.5834,-72.7622
2011,CT,Connecticut,"Computer and Mathematical Occupations","41,910",41.5834,-72.7622
2011,CT,Connecticut,"Architecture and Engineering Occupations","32,340",41.5834,-72.7622
2011,CT,Connecticut,"Life, Physical, and Social Science Occupations","12,630",41.5834,-72.7622
2011,CT,Connecticut,"Community and Social Service Occupations","34,490",41.5834,-72.7622
2011,CT,Connecticut,"Legal Occupations","12,880",41.5834,-72.7622
2011,CT,Connecticut,"Education, Training, and Library Occupations","127,770",41.5834,-72.7622
2011,CT,Connecticut,"Arts, Design, Entertainment, Sports, and Media Occupations","22,090",41.5834,-72.7622
2011,CT,Connecticut,"Healthcare Practitioners and Technical Occupations","97,170",41.5834,-72.7622
2011,CT,Connecticut,"Healthcare Support Occupations","52,000",41.5834,-72.7622
2011,CT,Connecticut,"Protective Service Occupations","35,920",41.5834,-72.7622
2011,CT,Connecticut,"Food Preparation and Serving Related Occupations","124,430",41.5834,-72.7622
2011,CT,Connecticut,"Building and Grounds Cleaning and Maintenance Occupations","57,420",41.5834,-72.7622
2011,CT,Connecticut,"Personal Care and Service Occupations","54,750",41.5834,-72.7622
2011,CT,Connecticut,"Sales and Related Occupations","163,870",41.5834,-72.7622
2011,CT,Connecticut,"Office and Administrative Support Occupations","267,420",41.5834,-72.7622
2011,CT,Connecticut,"Farming, Fishing, and Forestry Occupations",520,41.5834,-72.7622
2011,CT,Connecticut,"Construction and Extraction Occupations","44,980",41.5834,-72.7622
2011,CT,Connecticut,"Installation, Maintenance, and Repair Occupations","52,310",41.5834,-72.7622
2011,CT,Connecticut,"Production Occupations","97,620",41.5834,-72.7622
2011,CT,Connecticut,"Transportation and Material Moving Occupations","85,680",41.5834,-72.7622
2011,DE,Delaware,"Management Occupations","17,060",39.3498,-75.5148
2011,DE,Delaware,"Business and Financial Operations Occupations","23,420",39.3498,-75.5148
2011,DE,Delaware,"Computer and Mathematical Occupations","12,710",39.3498,-75.5148
2011,DE,Delaware,"Architecture and Engineering Occupations",**,39.3498,-75.5148
2011,DE,Delaware,"Life, Physical, and Social Science Occupations","5,680",39.3498,-75.5148
2011,DE,Delaware,"Community and Social Service Occupations","6,230",39.3498,-75.5148
2011,DE,Delaware,"Legal Occupations","4,780",39.3498,-75.5148
2011,DE,Delaware,"Education, Training, and Library Occupations","23,600",39.3498,-75.5148
2011,DE,Delaware,"Arts, Design, Entertainment, Sports, and Media Occupations","3,320",39.3498,-75.5148
2011,DE,Delaware,"Healthcare Practitioners and Technical Occupations","26,150",39.3498,-75.5148
2011,DE,Delaware,"Healthcare Support Occupations","11,580",39.3498,-75.5148
2011,DE,Delaware,"Protective Service Occupations","9,400",39.3498,-75.5148
2011,DE,Delaware,"Food Preparation and Serving Related Occupations","37,710",39.3498,-75.5148
2011,DE,Delaware,"Building and Grounds Cleaning and Maintenance Occupations","13,330",39.3498,-75.5148
2011,DE,Delaware,"Personal Care and Service Occupations","8,830",39.3498,-75.5148
2011,DE,Delaware,"Sales and Related Occupations","46,730",39.3498,-75.5148
2011,DE,Delaware,"Office and Administrative Support Occupations","69,740",39.3498,-75.5148
2011,DE,Delaware,"Farming, Fishing, and Forestry Occupations",740,39.3498,-75.5148
2011,DE,Delaware,"Construction and Extraction Occupations","16,060",39.3498,-75.5148
2011,DE,Delaware,"Installation, Maintenance, and Repair Occupations","14,740",39.3498,-75.5148
2011,DE,Delaware,"Production Occupations","21,460",39.3498,-75.5148
2011,DE,Delaware,"Transportation and Material Moving Occupations","23,600",39.3498,-75.5148
2011,FL,Florida,"Management Occupations","233,420",27.8333,-81.717
2011,FL,Florida,"Business and Financial Operations Occupations","370,310",27.8333,-81.717
2011,FL,Florida,"Computer and Mathematical Occupations","155,170",27.8333,-81.717
2011,FL,Florida,"Architecture and Engineering Occupations","101,390",27.8333,-81.717
2011,FL,Florida,"Life, Physical, and Social Science Occupations","38,600",27.8333,-81.717
2011,FL,Florida,"Community and Social Service Occupations","83,390",27.8333,-81.717
2011,FL,Florida,"Legal Occupations","76,080",27.8333,-81.717
2011,FL,Florida,"Education, Training, and Library Occupations","391,320",27.8333,-81.717
